Category,Value1,Value2,Value3,Value4
ppg,160456,160459,92,97
ppg,160505,160477,92,97
ppg,160549,160501,92,97
ppg,160588,160520,92,97
ppg,160633,160550,92,97
ppg,160665,160545,92,97
ppg,160706,160568,92,97
ppg,160739,160594,92,97
ppg,160783,160600,92,97
ppg,160842,160630,92,97
ppg,160881,160648,92,97
ppg,160913,160652,92,97
ppg,160953,160677,92,97
ppg,160996,160698,92,97
ppg,161024,160704,92,97
ppg,161073,160727,92,97
ppg,161114,160749,92,97
ppg,161171,160767,92,97
ppg,161208,160793,92,97
ppg,161254,160805,92,97
ppg,161297,160837,92,97
ppg,161357,160846,92,97
ppg,161357,160846,92,97
ppg,161401,160880,92,97
ppg,160935,160621,93,97
ppg,160966,160638,93,97
ppg,161005,160663,93,97
ppg,161044,160664,93,97
ppg,161076,160676,93,97
ppg,161123,160698,93,97
ppg,161157,160717,93,97
ppg,161191,160726,93,97
ppg,161218,160743,93,97
ppg,161272,160757,93,97
ppg,161308,160776,93,97
ppg,161345,160808,93,97
ppg,161363,160801,93,97
ppg,161353,160795,93,97
ppg,161281,160765,93,97
ppg,161144,160716,93,97
ppg,160963,160633,93,97
ppg,160767,160533,93,97
ppg,160559,160447,93,97
ppg,160368,160349,93,97
ppg,160202,160275,93,97
ppg,160072,160219,93,97
ppg,159985,160167,93,97
ppg,159922,160151,93,97
ppg,159881,160115,93,97
ppg,159848,160109,93,97
ppg,159852,160108,93,97
ppg,159847,160112,93,97
ppg,160903,160529,93,97
ppg,160708,160451,93,97
ppg,159854,160109,93,97
ppg,159854,160109,93,97
ppg,159857,160115,93,97
ppg,160221,160223,93,97
ppg,160110,160175,93,97
ppg,160032,160142,93,97
ppg,159972,160114,93,97
ppg,159929,160093,93,97
ppg,159915,160085,93,97
ppg,159901,160069,93,97
ppg,159905,160077,93,97
ppg,159913,160080,93,97
ppg,159928,160088,93,97
ppg,159946,160105,93,97
ppg,159968,160111,93,97
ppg,159994,160128,93,97
ppg,160006,160124,93,97
ppg,160042,160145,93,97
ppg,160061,160154,93,97
ppg,160084,160169,93,97
ppg,160108,160165,93,97
ppg,160150,160187,93,97
ppg,160178,160198,93,97
ppg,160212,160202,93,97
ppg,160246,160229,93,97
ppg,160253,160236,93,97
ppg,160272,160245,93,97
ppg,160283,160254,93,97
ppg,160291,160257,93,97
ppg,160310,160268,93,97
ppg,160323,160260,93,97
ppg,160223,160189,93,97
ppg,160253,160194,93,97
ppg,160281,160199,93,97
ppg,160319,160228,93,97
ppg,160364,160235,93,97
ppg,160393,160266,93,97
ppg,160428,160270,93,97
ppg,160441,160273,93,97
ppg,160456,160274,93,97
ppg,160469,160280,93,97
ppg,160468,160282,93,97
ppg,160472,160281,93,97
ppg,160488,160277,93,97
ppg,160487,160283,93,97
ppg,160514,160288,93,97
ppg,160529,160298,93,97
ppg,160549,160307,93,97
ppg,160575,160323,93,97
ppg,160595,160322,93,97
ppg,160637,160342,93,97
ppg,160669,160359,93,97
ppg,160712,160375,93,97
ppg,160746,160400,93,97
ppg,160799,160425,93,97
ppg,160846,160448,93,97
ppg,160889,160470,93,97
ppg,160940,160496,93,97
ppg,160996,160511,93,97
ppg,161242,160594,93,97
ppg,161245,160598,93,97
ppg,161245,160598,93,97
ppg,161245,160598,93,97
ppg,161245,160598,93,97
ppg,161245,160598,93,97
ppg,161266,160607,93,97
ppg,161295,160617,93,97
ppg,161319,160627,93,97
ppg,161328,160642,93,97
ppg,161359,160639,91,97
ppg,161377,160655,91,97
ppg,161404,160646,91,97
ppg,161432,160672,91,97
ppg,161474,160691,91,97
ppg,161517,160708,91,97
ppg,161552,160727,91,97
ppg,161595,160732,91,97
ppg,161638,160752,91,97
ppg,161669,160774,91,97
ppg,161708,160778,91,97
ppg,161756,160796,91,97
ppg,161810,160819,91,97
ppg,161860,160850,91,97
ppg,161901,160851,91,97
ppg,161947,160881,91,97
ppg,161978,160889,91,97
ppg,162036,160891,91,97
ppg,162042,160894,91,97
ppg,162108,160939,91,97
ppg,162151,160956,91,97
ppg,162190,160976,91,97
ppg,162103,160920,91,97
ppg,162133,160936,91,97
ppg,162133,160936,91,97
ppg,162161,160953,91,97
ppg,162195,160955,91,97
ppg,162225,160982,91,97
ppg,162269,161000,91,97
ppg,162294,161009,91,97
ppg,162319,161032,91,97
ppg,162359,161041,91,97
ppg,162379,161044,91,97
ppg,162425,161064,91,97
ppg,162462,161084,91,97
