Category,Value1,Value2,Value3,Value4
ppg,0.3362241891977286,0.33585373476757574,118.0,94.0
ppg,0.33729039026646535,0.33773952824299586,118.0,94.0
ppg,0.3383565913352021,0.33986864990879295,118.0,94.0
ppg,0.33944597068804183,0.34187610747940156,118.0,94.0
ppg,0.33944597068804183,0.34187610747940156,118.0,94.0
ppg,0.34028038891574885,0.34400522914519843,118.0,94.0
ppg,0.34134658998448564,0.3453435341922708,118.0,94.0
ppg,0.34176379909833915,0.3465601751441549,118.0,94.0
ppg,0.3428995350193848,0.3482634724767924,118.0,94.0
ppg,0.3435021704060621,0.34856763271476343,118.0,94.0
ppg,0.3442206972132543,0.350270930047401,118.0,94.0
ppg,0.3447306194635197,0.35136590690409664,118.0,94.0
ppg,0.345333254850197,0.3522783876180096,118.0,94.0
ppg,0.3459590685209773,0.3525825478559806,118.0,94.0
ppg,0.3460749599414922,0.3525825478559806,118.0,94.0
ppg,0.34665441704406647,0.3533733644747052,118.0,94.0
ppg,0.3471643392943319,0.3541641810934298,118.0,94.0
ppg,0.3471643392943319,0.3533733644747052,118.0,94.0
ppg,0.3475120135558765,0.3538600208554588,118.0,94.0
ppg,0.34732658728305266,0.35343419652229935,118.0,94.0
ppg,0.34723387414664075,0.353312532427111,118.0,94.0
ppg,0.347048447873817,0.35319086833192254,118.0,94.0
ppg,0.34776697468100926,0.353312532427111,118.0,94.0
ppg,0.3476974398287003,0.35069675438056036,119.0,93.0
ppg,0.3475120135558765,0.3503317620949952,119.0,93.0
ppg,0.34753519183997944,0.3502100979998068,119.0,93.0
ppg,0.3477206181128033,0.3500276018570242,119.0,93.0
ppg,0.3483696100676865,0.3510009146185314,119.0,93.0
ppg,0.3486709277610252,0.3517308991896618,119.0,93.0
ppg,0.34885635403384896,0.351791731237256,119.0,93.0
ppg,0.3489722454543638,0.351487570999285,119.0,93.0
ppg,0.3491576717271876,0.35197422738003864,119.0,93.0
ppg,0.3491576717271876,0.35197422738003864,119.0,93.0
ppg,0.3493894545682173,0.3522783876180096,119.0,93.0
ppg,0.349690772261556,0.3523392196656038,119.0,93.0
ppg,0.3498993768184827,0.352400051713198,119.0,93.0
ppg,0.35020069451182134,0.3522783876180096,119.0,93.0
ppg,0.35006162480720354,0.3522783876180096,119.0,93.0
ppg,0.3482305403630686,0.3494192813810822,119.0,93.0
ppg,0.34468426289531373,0.34473521371632887,119.0,93.0
ppg,0.34018767577933695,0.3391386653376625,119.0,93.0
ppg,0.3374758165392891,0.33542791043441633,119.0,93.0
ppg,0.3353202361177126,0.33329878876861935,119.0,93.0
ppg,0.33441628303769666,0.3326296362450832,119.0,93.0
ppg,0.33388318250332827,0.33068301072206874,119.0,93.0
ppg,0.33388318250332827,0.3312304991504166,119.0,93.0
ppg,0.33443946132179964,0.33135216324560496,119.0,93.0
ppg,0.33499574014027095,0.33214297986432956,119.0,93.0
ppg,0.3363864371864494,0.33396794129215557,119.0,93.0
ppg,0.3374989948233921,0.33512375019644536,119.0,93.0
ppg,0.3460517816573892,0.3454651982874593,118.0,93.0
ppg,0.34621402964611,0.34485687781151725,118.0,93.0
ppg,0.3407207763137054,0.3411461229082711,119.0,93.0
ppg,0.34199558193936885,0.3424235959077493,119.0,93.0
ppg,0.3425286824737373,0.34315358047887967,119.0,93.0
ppg,0.3467934867486843,0.3450393739542999,118.0,93.0
ppg,0.3472802307148467,0.3454651982874593,118.0,93.0
ppg,0.34748883527177354,0.3454651982874593,118.0,93.0
ppg,0.34848550148820134,0.3465601751441549,118.0,93.0
ppg,0.34848550148820134,0.3465601751441549,118.0,93.0
ppg,0.34871728432923116,0.34698599947731423,118.0,93.0
ppg,0.34871728432923116,0.34698599947731423,118.0,93.0
ppg,0.34871728432923116,0.34698599947731423,118.0,93.0
ppg,0.34864774947692223,0.3467426712869374,118.0,93.0
ppg,0.34871728432923116,0.3459518546682129,118.0,93.0
ppg,0.34864774947692223,0.34570852647783606,118.0,93.0
ppg,0.34871728432923116,0.34558686238264763,118.0,93.0
ppg,0.3491344934430846,0.34564769443024185,118.0,93.0
ppg,0.3495517025569382,0.3459518546682129,118.0,93.0
ppg,0.34962123740924705,0.3464993430965606,118.0,93.0
ppg,0.34964441569335003,0.34631684695377807,118.0,93.0
ppg,0.35003844652310057,0.3467426712869374,118.0,93.0
ppg,0.35045565563695413,0.347533487905662,118.0,93.0
ppg,0.3507106167620868,0.34741182381047364,118.0,93.0
ppg,0.35122053901235223,0.3480809763340098,118.0,93.0
ppg,0.35138278700107306,0.34771598404844467,118.0,93.0
ppg,0.35168410469441164,0.3483243045243866,118.0,93.0
ppg,0.3520549572400593,0.3492976172858938,118.0,93.0
ppg,0.3528430188995603,0.34996676980943,118.0,93.0
ppg,0.35339929771803164,0.350879250523343,118.0,93.0
ppg,0.35374697197957633,0.3516700671420676,118.0,93.0
ppg,0.3541641810934298,0.351487570999285,118.0,93.0
ppg,0.33279380315048857,0.31778661663209845,118.0,93.0
ppg,0.3294793085237634,0.31340670920531605,118.0,93.0
ppg,0.3272773715339809,0.3113384195871133,118.0,93.0
ppg,0.32607210076062626,0.30957429020688154,118.0,93.0
ppg,0.32558535679446393,0.30914846587372213,118.0,93.0
ppg,0.3257476047831847,0.3100001145400409,118.0,93.0
ppg,0.32609527904472924,0.30993928249244673,118.0,93.0
ppg,0.32674427099961256,0.31109509139673647,118.0,93.0
ppg,0.32792636348886417,0.3123725643962147,118.0,93.0
ppg,0.32792636348886417,0.3123725643962147,118.0,93.0
ppg,0.3289925645576009,0.31340670920531605,118.0,93.0
ppg,0.3304527964560882,0.31565749496630147,118.0,93.0
ppg,0.3316812455135459,0.31736079229893904,118.0,93.0
ppg,0.33270109001407666,0.31857743325082305,118.0,93.0
ppg,0.333211012264342,0.31900325758398246,118.0,93.0
ppg,0.3339295390715342,0.31955074601233024,118.0,93.0
ppg,0.33464806587872636,0.32034156263105484,118.0,93.0
ppg,0.3350189184243739,0.32088905105940263,118.0,93.0
ppg,0.3352275229813007,0.32137570744015626,118.0,93.0
ppg,0.33615465434541963,0.32240985224925756,118.0,93.0
ppg,0.3366182200274791,0.32265318043963437,118.0,93.0
ppg,0.3370586074254356,0.323443997058359,118.0,93.0
ppg,0.3374758165392891,0.32374815729633,118.0,93.0
ppg,0.3373831034028772,0.3235656611535474,118.0,93.0
ppg,0.33770759938031886,0.3230790047727938,118.0,93.0
ppg,0.3375917079598039,0.3225923483920402,118.0,93.0
ppg,0.33786984736903963,0.32265318043963437,118.0,93.0
ppg,0.3369427160049207,0.31784744867969267,118.0,93.0
ppg,0.3373599251187742,0.31723912820375066,118.0,93.0
ppg,0.3374526382551861,0.31742162434653326,118.0,93.0
ppg,0.3379625605054516,0.3184557691556346,118.0,93.0
ppg,0.3381943433464813,0.31857743325082305,118.0,93.0
ppg,0.33842612618751094,0.31924658577435927,118.0,93.0
ppg,0.33933007926752695,0.32009823444067803,118.0,93.0
ppg,0.33965457524496867,0.3206457228690258,118.0,93.0
ppg,0.3402108540634399,0.32143653948775047,118.0,93.0
ppg,0.3402108540634399,0.32143653948775047,118.0,93.0
ppg,0.3407207763137054,0.3221056920112867,118.0,93.0
ppg,0.34139294655269165,0.32271401248722864,119.0,93.0
ppg,0.3419260470870599,0.32393065343911265,119.0,93.0
ppg,0.34213465164398665,0.324052317534301,119.0,93.0
ppg,0.34248232590553135,0.3244173098198662,119.0,93.0
ppg,0.34236643448501647,0.3235048291059532,119.0,93.0
ppg,0.34218100821219266,0.3217406997257214,119.0,93.0
ppg,0.3414393031208976,0.32131487539256204,119.0,93.0
ppg,0.3391446529947032,0.31736079229893904,119.0,93.0
ppg,0.33464806587872636,0.31231173234862053,119.0,93.0
ppg,0.3293865953873515,0.30555937506566433,119.0,93.0
ppg,0.3248900082713747,0.30014532282978057,119.0,93.0
ppg,0.3217609399174733,0.2958262474505924,119.0,93.0
ppg,0.3201848165984712,0.2945487744511142,119.0,93.0
ppg,0.3190954372456314,0.2935146296420128,119.0,93.0
ppg,0.3190490806774255,0.2927846450708824,119.0,93.0
ppg,0.3180987710292036,0.2864581121210857,119.0,93.0
ppg,0.3190954372456314,0.2875530889777813,119.0,93.0
ppg,0.3201616383143682,0.2888305619772595,119.0,93.0
ppg,0.3206483822805306,0.2898038747387667,119.0,93.0
ppg,0.323777450634432,0.2999019946394038,119.0,93.0
ppg,0.3218768313379882,0.29095968364305647,119.0,93.0
ppg,0.3225026450087684,0.29193299640456366,119.0,93.0
ppg,0.32305892382723983,0.29193299640456366,119.0,93.0
ppg,0.3233138849523725,0.29193299640456366,119.0,93.0
ppg,0.3236152026457112,0.29254131688050566,119.0,93.0
ppg,0.32389334205494685,0.29254131688050566,119.0,93.0
ppg,0.3244496208734182,0.29211549254734626,119.0,93.0
ppg,0.3246814037144479,0.29327130145163605,119.0,93.0
ppg,0.32470458199855096,0.29290630916607086,119.0,93.0
ppg,0.32498272140778656,0.29284547711847664,119.0,93.0
ppg,0.32498272140778656,0.29284547711847664,119.0,93.0
ppg,0.32500589969188953,0.2933321334992302,119.0,93.0
ppg,0.3248900082713747,0.29241965278531723,119.0,93.0
ppg,0.3250290779759925,0.29266298097569404,119.0,93.0
ppg,0.3257012482149788,0.29321046940404183,119.0,93.0
ppg,0.32584031791959656,0.29308880530885345,119.0,93.0
ppg,0.3265588447267888,0.2945487744511142,119.0,93.0
ppg,0.32699923212474524,0.29491376673667946,119.0,93.0
ppg,0.32723101496577495,0.2953395910698388,119.0,93.0
ppg,0.3278336503524522,0.2958262474505924,119.0,93.0
ppg,0.3279727200570701,0.2957654154029982,119.0,93.0
ppg,0.32818132461399696,0.2957654154029982,119.0,93.0
ppg,0.3285985337278504,0.2955829192602156,119.0,93.0
ppg,0.32903892112580696,0.2966778961169112,119.0,93.0
ppg,0.32950248680786637,0.2971645524976648,119.0,93.0
ppg,0.3299428742058229,0.2980162011639836,118.0,93.0
ppg,0.33059186616070607,0.29874618573511397,118.0,93.0
ppg,0.3135094707768149,0.27435253464983994,118.0,93.0
ppg,0.31017179786598675,0.2700334592706518,118.0,93.0
ppg,0.30776125631927753,0.26784350555726066,118.0,93.0
ppg,0.3059997067274516,0.2658968800342462,118.0,93.0
ppg,0.3049566839428178,0.26443691089198545,118.0,93.0
ppg,0.3048871490905089,0.26474107112995643,118.0,93.0
ppg,0.3049566839428178,0.2646802390823622,118.0,93.0
ppg,0.305628854181804,0.26443691089198545,118.0,93.0
ppg,0.30657916383002587,0.2666876966529708,118.0,93.0
ppg,0.3076917214669686,0.2672960171289128,118.0,93.0
ppg,0.3091519533654559,0.26948597084230397,118.0,93.0
ppg,0.31058900697984027,0.2705809476989996,118.0,93.0
ppg,0.31058900697984027,0.2705809476989996,118.0,93.0
ppg,0.31163202976447407,0.27246674117441977,118.0,93.0
ppg,0.31163202976447407,0.27246674117441977,118.0,93.0
ppg,0.31163202976447407,0.27246674117441977,118.0,93.0
ppg,0.3129763702424465,0.2741092064594632,118.0,93.0
ppg,0.31394985817477133,0.2747175269354052,118.0,93.0
ppg,0.3143207107204189,0.275265015363753,118.0,93.0
ppg,0.3148538112547873,0.275873335839695,118.0,93.0
ppg,0.31541009007325865,0.27702914474398477,118.0,93.0
ppg,0.31612861688045085,0.2766641524584195,118.0,93.0
ppg,0.31656900427840734,0.2775158011247384,118.0,93.0
ppg,0.3171252830968787,0.27775912931511515,118.0,93.0
ppg,0.31751931392662924,0.27775912931511515,118.0,93.0
